organization_id,funnel_stage,date
org_34420,first_deposit,2024-07-24
org_37411,first_deposit,2024-08-06
org_52108,first_deposit,2024-11-25
org_63283,first_deposit,2024-12-18
org_24144,first_deposit,
org_24619,first_deposit,2024-05-23
org_31999,first_deposit,2024-07-05
org_58875,first_deposit,2024-12-26
org_62808,first_deposit,2024-12-18
org_45457,first_deposit,2025-01-17
org_17087,first_deposit,
org_3411,first_deposit,
org_46235,first_deposit,
org_60505,first_deposit,2024-12-17
org_55223,first_deposit,
org_43462,first_deposit,2024-09-06
org_54126,first_deposit,2024-10-29
org_59510,first_deposit,2025-02-20
org_61286,first_deposit,
org_56150,first_deposit,
org_27273,first_deposit,2024-06-12
org_30106,first_deposit,
org_52100,first_deposit,2024-10-17
org_59464,first_deposit,2024-11-29
org_60474,first_deposit,
org_62631,first_deposit,2025-01-09
org_58553,first_deposit,2024-11-21
org_55958,first_deposit,2024-11-20
org_58937,first_deposit,2024-11-26
org_56379,first_deposit,2024-11-07
org_60812,first_deposit,2025-01-28
org_56185,first_deposit,2024-11-08
org_61978,first_deposit,2024-12-20
org_63991,first_deposit,2025-01-07
org_60068,first_deposit,2024-12-02
org_55538,first_deposit,2025-02-11
org_60380,first_deposit,2024-12-09
org_56236,first_deposit,2024-12-05
org_59172,first_deposit,2024-11-27
org_60551,first_deposit,
org_62140,first_deposit,2025-02-24
org_64954,first_deposit,2025-01-03
org_64738,first_deposit,2025-01-07
org_63327,first_deposit,
org_64358,first_deposit,
org_64956,first_deposit,
org_64967,first_deposit,2025-03-06
org_64889,first_deposit,2025-01-02
org_25537,first_deposit,
org_31896,first_deposit,
org_11548,first_deposit,
org_35408,first_deposit,
org_60566,first_deposit,
org_46160,first_deposit,
org_13836,first_deposit,
org_45442,first_deposit,
org_38012,first_deposit,
org_41825,first_deposit,
org_52086,first_deposit,
org_36966,first_deposit,
org_59557,first_deposit,
org_2746,first_deposit,
org_26355,first_deposit,
org_42970,first_deposit,
org_25864,first_deposit,
org_64056,first_deposit,
org_8492,first_deposit,
org_41083,first_deposit,
org_29950,first_deposit,
org_44556,first_deposit,
org_31757,first_deposit,
org_36797,first_deposit,
org_36172,first_deposit,
org_58844,first_deposit,
org_8641,first_deposit,
org_61640,first_deposit,
org_3328,first_deposit,
org_20634,first_deposit,
org_38406,first_deposit,
org_920,first_deposit,
org_40385,first_deposit,
org_6584,first_deposit,
org_57194,first_deposit,
org_54049,first_deposit,
org_56619,first_deposit,
org_16591,first_deposit,
org_5979,first_deposit,
org_35275,first_deposit,
org_28668,first_deposit,
org_35743,first_deposit,
org_58134,first_deposit,
org_34114,first_deposit,
org_16010,first_deposit,
org_52072,first_deposit,
org_18223,first_deposit,
org_14584,first_deposit,
org_46654,first_deposit,
org_37775,first_deposit,
org_17145,first_deposit,
org_45601,first_deposit,
org_10442,first_deposit,
org_52842,first_deposit,
org_322,first_deposit,
org_45110,first_deposit,
org_17207,first_deposit,
org_10540,first_deposit,
org_40664,first_deposit,
org_10015,first_deposit,
org_34944,first_deposit,
org_55937,first_deposit,
org_13193,first_deposit,
org_13314,first_deposit,
org_55051,first_deposit,
org_21937,first_deposit,
org_796,first_deposit,
org_34018,first_deposit,
org_64599,first_deposit,
org_44673,first_deposit,
org_45802,first_deposit,
org_30837,first_deposit,
org_40109,first_deposit,
org_52650,first_deposit,
org_11284,first_deposit,
org_51496,first_deposit,
org_32390,first_deposit,
org_2563,first_deposit,
org_13219,first_deposit,
org_61900,first_deposit,
org_12711,first_deposit,
org_56506,first_deposit,
org_60233,first_deposit,
org_60228,first_deposit,
org_12870,first_deposit,
org_48476,first_deposit,
org_56023,first_deposit,
org_60436,first_deposit,
org_17815,first_deposit,
org_17817,first_deposit,
org_8060,first_deposit,
org_45469,first_deposit,
org_58052,first_deposit,
org_52078,first_deposit,
org_26079,first_deposit,
org_60162,first_deposit,
org_37926,first_deposit,
org_45075,first_deposit,
org_18642,first_deposit,
org_17441,first_deposit,
org_13738,first_deposit,
org_44719,first_deposit,
org_47211,first_deposit,
org_9896,first_deposit,
org_39429,first_deposit,
org_42147,first_deposit,
org_47342,first_deposit,
org_16347,first_deposit,
org_8805,first_deposit,
org_7727,first_deposit,
org_41964,first_deposit,
org_11788,first_deposit,
org_14813,first_deposit,
org_3968,first_deposit,
org_28544,first_deposit,
org_56837,first_deposit,
org_44217,first_deposit,
org_57841,first_deposit,
org_58308,first_deposit,
org_21692,first_deposit,
org_27724,first_deposit,
org_46746,first_deposit,
org_48195,first_deposit,
org_20433,first_deposit,
org_37228,first_deposit,
org_18422,first_deposit,
org_53499,first_deposit,
org_14217,first_deposit,
org_49714,first_deposit,
org_60800,first_deposit,
org_40938,first_deposit,
org_45706,first_deposit,
org_46584,first_deposit,
org_9215,first_deposit,
org_10128,first_deposit,
org_57188,first_deposit,
org_10530,first_deposit,
org_39625,first_deposit,
org_47170,first_deposit,
org_34405,first_deposit,
org_22569,first_deposit,
org_39290,first_deposit,
org_40349,first_deposit,
org_60779,first_deposit,
org_54199,first_deposit,
org_60025,first_deposit,
org_54074,first_deposit,
org_3024,first_deposit,
org_64526,first_deposit,
org_55419,first_deposit,
org_13277,first_deposit,
org_48728,first_deposit,
org_21647,first_deposit,
org_21394,first_deposit,
org_47054,first_deposit,
org_62058,first_deposit,
org_36706,first_deposit,
org_45941,first_deposit,
org_7192,first_deposit,
org_8648,first_deposit,
org_44695,first_deposit,
org_8110,first_deposit,
org_53197,first_deposit,
org_46565,first_deposit,
org_28959,first_deposit,
org_15199,first_deposit,
org_30683,first_deposit,
org_34416,first_deposit,
org_26193,first_deposit,
org_52203,first_deposit,
org_27305,first_deposit,
org_32608,first_deposit,
org_61124,first_deposit,
org_57111,first_deposit,
org_47215,first_deposit,
org_7803,first_deposit,
org_52708,first_deposit,
org_4764,first_deposit,
org_55979,first_deposit,
org_37619,first_deposit,
org_52618,first_deposit,
org_15527,first_deposit,
org_2322,first_deposit,
org_27790,first_deposit,
org_22139,first_deposit,
org_6012,first_deposit,
org_15796,first_deposit,
org_50323,first_deposit,
org_7080,first_deposit,
org_16618,first_deposit,
org_63503,first_deposit,
org_45353,first_deposit,
org_2880,first_deposit,
org_62910,first_deposit,
org_59497,first_deposit,
org_56548,first_deposit,
org_58681,first_deposit,
org_24514,first_deposit,
org_25523,first_deposit,
org_54662,first_deposit,
org_35841,first_deposit,
org_36255,first_deposit,
org_2185,first_deposit,
org_16442,first_deposit,
org_19832,first_deposit,
org_51617,first_deposit,
org_56928,first_deposit,
org_41211,first_deposit,
org_56032,first_deposit,
org_29012,first_deposit,
org_22769,first_deposit,
org_29982,first_deposit,
org_48765,first_deposit,
org_44138,first_deposit,
org_22368,first_deposit,
org_3649,first_deposit,
org_50755,first_deposit,
org_29355,first_deposit,
org_41940,first_deposit,
org_32951,first_deposit,
org_44364,first_deposit,
org_59314,first_deposit,
org_45554,first_active,2024-10-03
org_34718,first_active,2024-07-22
org_20069,first_active,
org_704,first_active,2024-01-12
org_29265,first_active,
org_31594,first_active,2024-10-21
org_62469,first_active,2025-01-13
org_10862,first_active,2024-06-11
org_2735,first_active,2024-01-26
org_18823,first_active,2024-08-05
org_24461,first_active,2024-05-22
org_26465,first_active,2024-06-04
org_25812,first_active,2024-07-21
org_39615,first_active,2024-09-02
org_17256,first_active,2025-01-13
org_14327,first_active,2024-04-08
org_9870,first_active,2024-03-08
org_36828,first_active,2025-02-13
org_28217,first_active,2024-06-28
org_9547,first_active,
org_53744,first_active,2024-12-11
org_2116,first_active,2024-02-21
org_3093,first_active,
org_33147,first_active,2024-08-06
org_22660,first_active,2024-05-28
org_197,first_active,2024-01-06
org_29991,first_active,2024-07-18
org_42475,first_active,
org_3323,first_active,2024-01-30
org_29415,first_active,
org_316,first_active,2024-08-01
org_22819,first_active,2024-05-17
org_15081,first_active,
org_45562,first_active,2024-09-14
org_34487,first_active,2024-08-09
org_20127,first_active,2024-07-30
org_39818,first_active,2024-10-15
org_22404,first_active,2024-05-28
org_37031,first_active,
org_3030,first_active,
org_25438,first_active,2024-06-28
org_20812,first_active,2024-10-10
org_90,first_active,2024-05-04
org_11209,first_active,2024-04-07
org_9102,first_active,2024-03-08
org_32962,first_active,
org_27489,first_active,2024-06-18
org_35114,first_active,2024-07-26
org_56255,first_active,2025-02-12
org_29544,first_active,2024-07-07
org_38379,first_active,
org_21895,first_active,2024-07-23
org_4795,first_active,2024-02-06
org_2383,first_active,
org_21262,first_active,
org_7382,first_active,2024-04-25
org_39070,first_active,2024-09-02
org_33111,first_active,
org_31887,first_active,2024-10-08
org_32569,first_active,2025-01-24
org_50766,first_active,2024-10-21
org_41917,first_active,2024-09-17
org_33096,first_active,
org_16763,first_active,2024-04-30
org_17305,first_active,2024-04-19
org_30933,first_active,2024-06-28
org_7296,first_active,
org_20164,first_active,2024-05-02
org_35913,first_active,2024-08-08
org_33625,first_active,
org_25614,first_active,2025-01-31
org_35457,first_active,2024-07-25
org_3087,first_active,2024-01-30
org_37988,first_active,
org_43579,first_active,2024-09-20
org_11667,first_active,
org_11891,first_active,2024-03-18
org_23004,first_active,
org_38851,first_active,2024-08-22
org_33459,first_active,2024-07-18
org_30619,first_active,2024-08-06
org_53121,first_active,
org_14247,first_active,2024-04-15
org_31130,first_active,2025-01-07
org_3136,first_active,
org_39738,first_active,2024-08-20
org_56517,first_active,2024-11-26
org_44890,first_active,
org_28069,first_active,2024-06-14
org_14227,first_active,2024-06-11
org_12810,first_active,
org_26206,first_active,
org_2498,first_active,
org_27553,first_active,2024-06-10
org_52368,first_active,2024-11-05
org_5669,first_active,2024-03-10
org_5100,first_active,2024-04-18
org_34287,first_active,2024-07-23
org_33742,first_active,2024-09-27
org_7420,first_active,
org_5848,first_active,2024-02-21
org_35938,first_active,
org_46832,first_active,2024-09-25
org_38894,first_active,2024-10-21
org_53584,first_active,2024-11-06
org_45301,first_active,2024-10-10
org_32397,first_active,2024-07-09
org_23489,first_active,
org_10702,first_active,2024-03-11
org_6593,first_active,2024-05-11
org_37958,first_active,2024-08-20
org_18156,first_active,
org_42085,first_active,2024-09-16
org_50440,first_active,
org_38076,first_active,2024-08-16
org_35481,first_active,2025-02-06
org_21051,first_active,2024-08-12
org_16610,first_active,2024-04-26
org_9280,first_active,
org_33669,first_active,2024-07-15
org_12361,first_active,2024-03-23
org_21222,first_active,2024-05-14
org_60578,first_active,2024-12-04
org_22170,first_active,
org_9776,first_active,2024-05-09
org_27888,first_active,2024-07-30
org_52840,first_active,2025-02-19
org_34121,first_active,2024-07-20
org_19872,first_active,2024-05-23
org_29838,first_active,
org_53237,first_active,2024-12-07
org_4063,first_active,2024-02-01
org_5311,first_active,2024-03-16
org_22017,first_active,2024-05-21
org_29483,first_active,2024-06-25
org_26472,first_active,2024-11-08
org_95,first_active,2024-03-01
org_13819,first_active,2024-03-26
org_207,first_active,2024-05-24
org_9262,first_active,2024-04-11
org_51589,first_active,2024-12-17
org_1042,first_active,2024-02-08
org_58736,first_active,
org_26945,first_active,2024-07-18
org_8621,first_active,2024-03-27
org_40151,first_active,2024-08-26
org_55483,first_active,2025-01-14
org_11280,first_active,2024-03-19
org_6041,first_active,
org_41306,first_active,2024-09-30
org_19691,first_active,2024-04-30
org_26089,first_active,2024-06-03
org_7907,first_active,
org_26377,first_active,2024-06-05
org_7423,first_active,2024-03-04
org_11941,first_active,2024-03-16
org_22482,first_active,
org_7453,first_active,2024-02-28
org_53664,first_active,2024-10-29
org_17409,first_active,2024-04-19
org_9180,first_active,2024-03-06
org_4587,first_active,
org_61026,first_active,2024-12-18
org_46449,first_active,2024-10-11
org_44029,first_active,
org_24821,first_active,2024-09-25
org_41384,first_active,2024-10-22
org_34798,first_active,
org_3576,first_active,
org_54044,first_active,
org_26596,first_active,2024-05-31
org_19302,first_active,2024-04-25
org_20471,first_active,2024-05-02
org_47840,first_active,2024-09-26
org_51473,first_active,2024-10-25
org_12606,first_active,2024-03-19
org_21970,first_active,2024-05-07
org_47410,first_active,2024-10-10
org_20255,first_active,
org_8389,first_active,
org_60337,first_active,2024-12-31
org_50484,first_active,
org_55047,first_active,2024-11-02
org_28478,first_active,2024-08-19
org_17111,first_active,
org_41398,first_active,2024-12-31
org_49779,first_active,
org_22552,first_active,
org_28600,first_active,
org_43411,first_active,2024-09-05
org_40782,first_active,2024-09-16
org_44692,first_active,2024-11-27
org_50130,first_active,
org_33624,first_active,
org_54889,first_active,2024-11-05
org_53728,first_active,2024-10-24
org_57678,first_active,2024-11-25
org_35869,first_active,2024-08-19
org_24053,first_active,
org_50871,first_active,
org_41538,first_active,2024-08-28
org_43493,first_active,2024-09-06
org_38505,first_active,2024-12-19
org_32033,first_active,
org_1931,first_active,2024-05-10
org_49220,first_active,
org_53465,first_active,2024-12-12
org_37556,first_active,2024-08-12
org_9217,first_active,
org_50292,first_active,2024-10-05
org_39931,first_active,
org_61399,first_active,
org_29477,first_active,2024-06-21
org_30453,first_active,
org_20544,first_active,2024-05-18
org_48672,first_active,2024-10-07
org_16781,first_active,2024-04-15
org_29932,first_active,2024-07-17
org_54575,first_active,2025-01-02
org_42445,first_active,
org_47845,first_active,2024-12-31
org_50069,first_active,2024-10-13
org_19462,first_active,
org_62416,first_active,2024-12-16
org_58750,first_active,
org_53075,first_active,2024-10-29
org_39819,first_active,2024-10-17
org_43235,first_active,2024-11-15
org_5180,first_active,2024-03-25
org_19643,first_active,
org_34420,first_active,2024-08-02
org_37411,first_active,2024-08-08
org_52108,first_active,2024-11-25
org_63283,first_active,2024-12-18
org_24144,first_active,
org_24619,first_active,
org_31999,first_active,2024-07-05
org_58875,first_active,2024-12-26
org_62808,first_active,2024-12-18
org_45457,first_active,2025-01-21
org_17087,first_active,
org_3411,first_active,
org_46235,first_active,
org_60505,first_active,2025-01-07
org_55223,first_active,
org_43462,first_active,2024-09-11
org_54126,first_active,
org_59510,first_active,2025-03-10
org_61286,first_active,
org_56150,first_active,
org_27273,first_active,2024-06-14
org_30106,first_active,
org_52100,first_active,
org_59464,first_active,2024-12-19
org_60474,first_active,
org_62631,first_active,2025-01-14
org_58553,first_active,2024-11-21
org_55958,first_active,2024-12-02
org_58937,first_active,2024-12-08
org_56379,first_active,2024-12-03
org_60812,first_active,2025-03-04
org_56185,first_active,2024-11-08
org_61978,first_active,2024-12-20
org_63991,first_active,2025-01-14
org_60068,first_active,
org_55538,first_active,2025-02-20
org_60380,first_active,2025-01-14
org_56236,first_active,2024-12-09
org_59172,first_active,2024-11-27
org_60551,first_active,
org_62140,first_active,2025-02-25
org_64954,first_active,2025-01-06
org_64738,first_active,2025-01-09
org_63327,first_active,
org_64358,first_active,
org_64956,first_active,
org_64967,first_active,2025-03-10
org_64889,first_active,2025-01-05
org_25537,first_active,
org_31896,first_active,
org_11548,first_active,
org_35408,first_active,
org_60566,first_active,
org_46160,first_active,
org_13836,first_active,
org_45442,first_active,
org_38012,first_active,
org_41825,first_active,
org_52086,first_active,
org_36966,first_active,
org_59557,first_active,
org_2746,first_active,
org_26355,first_active,
org_42970,first_active,
org_25864,first_active,
org_64056,first_active,
org_8492,first_active,
org_41083,first_active,
org_29950,first_active,
org_44556,first_active,
org_31757,first_active,
org_36797,first_active,
org_36172,first_active,
org_58844,first_active,
org_8641,first_active,
org_61640,first_active,
org_3328,first_active,
org_20634,first_active,
org_38406,first_active,
org_920,first_active,
org_40385,first_active,
org_6584,first_active,
org_57194,first_active,
org_54049,first_active,
org_56619,first_active,
org_16591,first_active,
org_5979,first_active,
org_35275,first_active,
org_28668,first_active,
org_35743,first_active,
org_58134,first_active,
org_34114,first_active,
org_16010,first_active,
org_52072,first_active,
org_18223,first_active,
org_14584,first_active,
org_46654,first_active,
org_37775,first_active,
org_17145,first_active,
org_45601,first_active,
org_10442,first_active,
org_52842,first_active,
org_322,first_active,
org_45110,first_active,
org_17207,first_active,
org_10540,first_active,
org_40664,first_active,
org_10015,first_active,
org_34944,first_active,
org_55937,first_active,
org_13193,first_active,
org_13314,first_active,
org_55051,first_active,
org_21937,first_active,
org_796,first_active,
org_34018,first_active,
org_64599,first_active,
org_44673,first_active,
org_45802,first_active,
org_30837,first_active,
org_40109,first_active,
org_52650,first_active,
org_11284,first_active,
org_51496,first_active,
org_32390,first_active,
org_2563,first_active,
org_13219,first_active,
org_61900,first_active,
org_12711,first_active,
org_56506,first_active,
org_60233,first_active,
org_60228,first_active,
org_12870,first_active,
org_48476,first_active,
org_56023,first_active,
org_60436,first_active,
org_17815,first_active,
org_17817,first_active,
org_8060,first_active,
org_45469,first_active,
org_58052,first_active,
org_52078,first_active,
org_26079,first_active,
org_60162,first_active,
org_37926,first_active,
org_45075,first_active,
org_18642,first_active,
org_17441,first_active,
org_13738,first_active,
org_44719,first_active,
org_47211,first_active,
org_9896,first_active,
org_39429,first_active,
org_42147,first_active,
org_47342,first_active,
org_16347,first_active,
org_8805,first_active,
org_7727,first_active,
org_41964,first_active,
org_11788,first_active,
org_14813,first_active,
org_3968,first_active,
org_28544,first_active,
org_56837,first_active,
org_44217,first_active,
org_57841,first_active,
org_58308,first_active,
org_21692,first_active,
org_27724,first_active,
org_46746,first_active,
org_48195,first_active,
org_20433,first_active,
org_37228,first_active,
org_18422,first_active,
org_53499,first_active,
org_14217,first_active,
org_49714,first_active,
org_60800,first_active,
org_40938,first_active,
org_45706,first_active,
org_46584,first_active,
org_9215,first_active,
org_10128,first_active,
org_57188,first_active,
org_10530,first_active,
org_39625,first_active,
org_47170,first_active,
org_34405,first_active,
org_22569,first_active,
org_39290,first_active,
org_40349,first_active,
org_60779,first_active,
org_54199,first_active,
org_60025,first_active,
org_54074,first_active,
org_3024,first_active,
org_64526,first_active,
org_55419,first_active,
org_13277,first_active,
org_48728,first_active,
org_21647,first_active,
org_21394,first_active,
org_47054,first_active,
org_62058,first_active,
org_36706,first_active,
org_45941,first_active,
org_7192,first_active,
org_8648,first_active,
org_44695,first_active,
org_8110,first_active,
org_53197,first_active,
org_46565,first_active,
org_28959,first_active,
org_15199,first_active,
org_30683,first_active,
org_34416,first_active,
org_26193,first_active,
org_52203,first_active,
org_27305,first_active,
org_32608,first_active,
org_61124,first_active,
org_57111,first_active,
org_47215,first_active,
org_7803,first_active,
org_52708,first_active,
org_4764,first_active,
org_55979,first_active,
org_37619,first_active,
org_52618,first_active,
org_15527,first_active,
org_2322,first_active,
org_27790,first_active,
org_22139,first_active,
org_6012,first_active,
org_15796,first_active,
org_50323,first_active,
org_7080,first_active,
org_16618,first_active,
org_63503,first_active,
org_45353,first_active,
org_2880,first_active,
org_62910,first_active,
org_59497,first_active,
org_56548,first_active,
org_58681,first_active,
org_24514,first_active,
org_25523,first_active,
org_54662,first_active,
org_35841,first_active,
org_36255,first_active,
org_2185,first_active,
org_16442,first_active,
org_19832,first_active,
org_51617,first_active,
org_56928,first_active,
org_41211,first_active,
org_56032,first_active,
org_29012,first_active,
org_22769,first_active,
org_29982,first_active,
org_48765,first_active,
org_44138,first_active,
org_22368,first_active,
org_3649,first_active,
org_50755,first_active,
org_29355,first_active,
org_41940,first_active,
org_32951,first_active,
org_44364,first_active,
org_59314,first_active,
